accession,rung,arm,gain
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,region,0
Q9HCD5,vertebrate,control,0
Q9HCD5,vertebrate,control,0
Q9HCD5,vertebrate,control,0
Q9HCD5,vertebrate,control,0
Q9HCD5,vertebrate,control,0
Q9HCD5,vertebrate,control,0
Q9HCD5,vertebrate,control,0
Q9HCD6,vertebrate,region,0
Q9HCE3,vertebrate,region,0
Q9HCE3,vertebrate,control,0
Q9HCE3,vertebrate,control,0
Q9HCK8,vertebrate,region,0
Q9HCK8,vertebrate,control,0
Q9NXV6,vertebrate,region,0
Q9NXV6,vertebrate,region,0
Q9NXV6,vertebrate,region,0
Q9NXV6,vertebrate,region,0
Q9NXV6,vertebrate,control,0
Q9NYF8,vertebrate,region,0
Q9NYF8,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,region,0
Q9NYV4,vertebrate,control,0
Q9NYV4,vertebrate,control,0
Q9NYV4,vertebrate,control,0
Q9NYV4,vertebrate,control,0
Q9NZN8,vertebrate,region,0
Q9NZN8,vertebrate,region,0
Q9NZN8,vertebrate,control,0
Q9NZN8,vertebrate,control,0
Q9NZN8,vertebrate,control,0
Q9NZN8,vertebrate,control,0
Q9NZN8,vertebrate,control,0
Q9NZN8,vertebrate,control,0
Q9NZN8,vertebrate,control,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,region,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2N6,vertebrate,control,0
Q9P2R6,vertebrate,region,0
Q9P2R6,vertebrate,control,0
Q9P2R6,vertebrate,control,0
Q9P2R6,vertebrate,control,0
Q9P2R6,vertebrate,control,0
Q9P2R6,vertebrate,control,0
Q9P2R6,vertebrate,control,0
Q9P2R6,vertebrate,control,0
Q9UGU0,vertebrate,region,0
Q9UGU0,vertebrate,region,0
Q9UGU0,vertebrate,control,0
Q9UGU0,vertebrate,control,0
Q9UGU0,vertebrate,control,0
Q9UGU0,vertebrate,control,0
Q9UGU0,vertebrate,control,0
Q9UHB7,vertebrate,region,0
Q9UHB7,vertebrate,region,0
Q9UHB7,vertebrate,control,0
Q9UHB7,vertebrate,control,0
Q9UHB7,vertebrate,control,0
Q9UHB7,vertebrate,control,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,region,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UHD9,vertebrate,control,0
Q9UIU6,vertebrate,region,0
Q9UIU6,vertebrate,control,0
Q9UIU6,vertebrate,region,0
Q9UIU6,vertebrate,region,0
Q9UIU6,vertebrate,region,0
Q9UIU6,vertebrate,control,0
Q9UK61,vertebrate,control,0
Q9UK61,vertebrate,control,0
Q9UK61,vertebrate,control,0
Q9UK61,vertebrate,control,0
Q9UK61,vertebrate,control,0
Q9UK61,vertebrate,control,0
Q9ULH7,vertebrate,region,0
Q9ULH7,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,region,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULM3,vertebrate,control,0
Q9ULT8,vertebrate,region,0
Q9ULT8,vertebrate,region,0
Q9ULT8,vertebrate,control,0
Q9ULT8,vertebrate,control,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,region,0
Q9ULU4,vertebrate,control,0
Q9ULU4,vertebrate,control,0
Q9ULU4,vertebrate,control,0
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,region,1
Q9UM82,vertebrate,region,0
Q9UM82,vertebrate,control,0
Q9UM82,vertebrate,control,0
Q9UM82,vertebrate,control,0
Q9UMS4,vertebrate,region,0
Q9UMS4,vertebrate,region,0
Q9UPA5,vertebrate,control,0
Q9UPA5,vertebrate,region,0
Q9UPN6,vertebrate,region,0
Q9UPN6,vertebrate,region,0
Q9UPN6,vertebrate,control,0
Q9UPN6,vertebrate,control,0
Q9UPN6,vertebrate,control,0
Q9UPN6,vertebrate,control,0
Q9UPN9,vertebrate,region,0
Q9UPN9,vertebrate,region,0
Q9UPN9,vertebrate,region,0
Q9UPN9,vertebrate,region,0
Q9UPN9,vertebrate,control,0
Q9UPN9,vertebrate,control,0
Q9UPZ3,vertebrate,region,0
Q9UPZ3,vertebrate,control,0
Q9UPZ3,vertebrate,control,0
Q9UPZ3,vertebrate,control,0
Q9UPZ3,vertebrate,control,0
Q9UPZ3,vertebrate,control,1
Q9UPZ3,vertebrate,control,1
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQ35,vertebrate,control,0
Q9UQR0,vertebrate,region,0
Q9UQR0,vertebrate,control,0
Q9UQR0,vertebrate,control,1
Q9UQR0,vertebrate,control,0
Q9UQR0,vertebrate,control,0
Q9UQR0,vertebrate,control,0
Q9UQR0,vertebrate,control,0
Q9Y2W1,vertebrate,control,0
Q9Y2W1,vertebrate,control,0
Q9Y2W1,vertebrate,control,1
Q9Y2W1,vertebrate,control,0
Q9Y2X9,vertebrate,control,0
Q9Y2X9,vertebrate,control,0
Q9Y2X9,vertebrate,control,0
Q9Y2X9,vertebrate,control,0
Q9Y2X9,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y520,vertebrate,control,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,1
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,region,1
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,region,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y618,vertebrate,control,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,region,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Q9,vertebrate,control,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,control,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,control,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,control,0
Q9Y6Y8,vertebrate,control,1
Q9Y6Y8,vertebrate,control,0
Q9Y6Y8,vertebrate,control,0
Q9Y6Y8,vertebrate,control,0
Q9Y6Y8,vertebrate,region,0
Q9Y6Y8,vertebrate,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,region,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O00268,all,control,0
O14964,all,region,0
O14964,all,region,0
O14964,all,region,0
O14964,all,region,0
O14964,all,region,1
O14964,all,region,0
O14964,all,region,0
O14964,all,region,1
O14964,all,region,0
O14964,all,region,0
O14964,all,region,1
O14964,all,region,0
O14964,all,region,0
O14964,all,region,1
O14964,all,region,1
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,1
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14964,all,control,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,region,0
O14974,all,control,0
O14974,all,control,0
O15027,all,region,0
O15027,all,region,0
O15027,all,region,0
O15027,all,region,0
O15027,all,region,0
O15027,all,region,0
O15027,all,control,0
O15027,all,control,0
O15047,all,control,0
O15047,all,control,0
O15047,all,control,0
O15047,all,control,0
O15047,all,control,0
O43395,all,region,0
O43395,all,region,0
O43395,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,1
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,region,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,1
O43615,all,control,0
O43615,all,control,1
O43615,all,control,1
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O43615,all,control,0
O60318,all,region,0
O60318,all,region,0
O60318,all,region,0
O60318,all,region,0
O60318,all,region,0
O60318,all,region,0
O60318,all,control,1
O60318,all,control,0
O60664,all,region,0
O60664,all,region,0
O60664,all,control,0
O60664,all,control,0
O60664,all,control,0
O60664,all,control,0
O60664,all,control,0
O60664,all,control,0
O60664,all,region,0
O60664,all,region,0
O60664,all,region,0
O60664,all,region,0
O60664,all,region,0
O60664,all,region,0
O60664,all,region,0
O60664,all,control,0
O60664,all,control,0
O60664,all,control,0
O60841,all,region,0
O60841,all,control,0
O60841,all,control,0
O60841,all,control,1
O60885,all,control,0
O75030,all,region,0
O75030,all,region,0
O75030,all,region,0
O75030,all,control,1
O75116,all,region,0
O75116,all,region,0
O75116,all,region,0
O75116,all,region,0
O75116,all,region,0
O75116,all,control,0
O75116,all,control,0
O75116,all,control,0
O75179,all,region,0
O75376,all,region,0
O75376,all,region,0
O75376,all,region,0
O75376,all,region,0
O75376,all,control,0
O75376,all,control,0
O75376,all,control,0
O75376,all,region,0
O75376,all,region,0
O75376,all,control,0
O75376,all,control,0
O75717,all,region,1
O75717,all,region,1
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,0
O75717,all,region,1
O75717,all,region,0
O75717,all,region,0
O75717,all,region,1
O75717,all,region,1
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,1
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75717,all,control,1
O75717,all,control,0
O75717,all,control,0
O75717,all,control,0
O75909,all,control,0
O75909,all,control,0
O76070,all,control,0
O94913,all,region,0
O94913,all,region,0
O94913,all,region,0
O94913,all,region,1
O94913,all,region,1
O94913,all,region,0
O95081,all,region,1
O95081,all,region,0
O95081,all,region,0
O95081,all,region,1
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,region,0
O95081,all,control,0
O95081,all,control,0
O95081,all,control,0
O95081,all,control,0
O95081,all,control,0
O95081,all,control,0
O95081,all,control,0
O95081,all,control,0
O95487,all,region,0
O95487,all,region,0
O95487,all,region,0
O95487,all,region,0
O95487,all,region,1
O95487,all,region,0
O95487,all,region,0
O95487,all,region,0
O95487,all,region,0
O95487,all,region,1
O95487,all,control,0
O95487,all,control,0
O95487,all,control,0
O95487,all,control,0
O95487,all,control,0
O95487,all,region,0
O95487,all,control,0
O95487,all,control,0
O95487,all,control,1
O95487,all,control,0
O95487,all,control,0
O95487,all,control,0
O95487,all,control,0
O95487,all,control,1
O95487,all,control,0
O95487,all,control,0
O95487,all,control,1
O95487,all,control,0
O95628,all,control,1
O95628,all,control,0
O95628,all,control,0
O95628,all,control,0
O95628,all,control,0
O95628,all,control,0
O95628,all,control,1
O95628,all,control,0
O95628,all,control,0
O95628,all,control,0
O95628,all,control,0
O95628,all,control,0
O95628,all,region,0
O95628,all,region,0
O95628,all,control,0
O95835,all,region,0
O95835,all,region,0
O95835,all,region,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
O95835,all,control,0
P04150,all,control,0
P04150,all,control,0
P04150,all,control,0
P04150,all,control,0
P05783,all,region,0
P05783,all,region,0
P05783,all,region,0
P05783,all,region,0
P05783,all,region,0
P05783,all,control,0
P05783,all,control,0
P05783,all,control,1
P05783,all,control,0
P05783,all,control,0
P05783,all,control,0
P05783,all,control,0
P05783,all,control,0
P05783,all,control,0
P05783,all,control,0
P05783,all,control,0
P05787,all,region,0
P05787,all,region,0
P05787,all,control,0
P05787,all,control,0
P05787,all,control,0
P05787,all,region,0
P05787,all,region,1
P05787,all,region,1
P05787,all,control,0
P06401,all,region,0
P06401,all,region,0
P06401,all,region,0
P06401,all,region,0
P06401,all,region,0
P06401,all,region,0
P06401,all,control,0
P06401,all,control,0
P07196,all,region,0
P07196,all,region,0
P07196,all,region,0
P07196,all,region,0
P08047,all,control,0
P08047,all,control,0
P08047,all,control,0
P08047,all,control,1
P08047,all,control,0
P08651,all,control,0
P10070,all,region,0
P10070,all,region,0
P10070,all,control,0
P10070,all,control,0
P10070,all,control,0
P10070,all,control,0
P10070,all,control,0
P10070,all,control,0
P11279,all,region,0
P11279,all,region,0
P11279,all,region,1
P11279,all,region,0
P11279,all,region,0
P11279,all,region,1
P11279,all,control,1
P11279,all,control,0
P11279,all,control,0
P11279,all,control,0
P11279,all,control,1
P11279,all,region,0
P11279,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,1
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,region,0
P12270,all,control,0
P12270,all,control,0
P12270,all,control,0
P12270,all,control,0
P12270,all,control,0
P12270,all,control,0
P12270,all,control,0
P12270,all,control,1
P12270,all,control,1
P12270,all,control,0
P12270,all,control,1
P12270,all,control,1
P12270,all,control,0
P13796,all,control,0
P13796,all,control,0
P13796,all,control,0
P13796,all,control,0
P13796,all,control,0
P14859,all,region,0
P14859,all,region,0
P14859,all,region,0
P14859,all,control,0
P14859,all,control,0
P15336,all,control,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,control,0
P15822,all,control,1
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,control,0
P15822,all,control,1
P15822,all,control,1
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,region,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P15822,all,control,0
P17275,all,region,0
P17275,all,control,0
P18583,all,region,0
P18583,all,region,0
P18583,all,region,0
P18583,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,control,0
P22681,all,control,0
P22681,all,control,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,region,0
P22681,all,control,0
P22681,all,control,0
P23246,all,control,0
P23246,all,control,0
P23246,all,control,0
P23246,all,control,0
P27540,all,region,0
P27540,all,region,0
P27540,all,region,0
P27540,all,region,0
P27540,all,region,0
P27540,all,region,0
P27540,all,control,0
P27540,all,control,0
P27540,all,control,0
P27540,all,control,0
P27540,all,control,0
P27540,all,control,0
P27540,all,control,0
P27540,all,control,0
P30622,all,region,0
P30622,all,region,0
P30622,all,region,0
P30622,all,region,0
P30622,all,region,0
P30622,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,1
P31629,all,region,0
P31629,all,region,1
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,0
P31629,all,region,1
P31629,all,region,0
P31629,all,region,1
P31629,all,region,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P31629,all,control,0
P32519,all,control,0
P35613,all,region,0
P35613,all,region,0
P35613,all,region,0
P35613,all,region,0
P35613,all,region,1
P35613,all,region,0
P35613,all,region,0
P35613,all,region,0
P35613,all,region,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35613,all,control,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,0
P35658,all,region,1
P35658,all,region,0
P35658,all,region,1
P35658,all,region,1
P35658,all,region,0
P35658,all,region,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
P35658,all,control,0
