accession,radius,n_sites,n_exposure_strata,n_variable_sites,n_mapped_peptide_sites,n_tryptic_fallback_sites,observed_close_pairs,possible_pairs,observed_close_pair_fraction,null_mean_close_pair_fraction,null_sd_close_pair_fraction,effect,fold,p_value,simulation_draws
Q12857,30,27,7,21,26,1,112,351,0.3190883190883191,0.3218789173789173,0.0065021486297096,-0.0027905982905982,0.9913302855827828,0.7136431784107946,2000
Q12857,5,27,7,21,26,1,37,351,0.1054131054131054,0.101019943019943,0.0071981328188247,0.0043931623931623,1.0434880703931413,0.3103448275862069,2000
Q12882,10,4,3,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q12882,15,4,3,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q12882,20,4,3,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q12882,25,4,3,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q12882,30,4,3,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q12882,5,4,3,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q12888,10,6,2,6,5,1,6,15,0.4,0.4785,0.0910171098165718,-0.0785,0.8359456635318704,0.9335332333833084,2000
Q12888,15,6,2,6,5,1,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q12888,20,6,2,6,5,1,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q12888,25,6,2,6,5,1,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q12888,30,6,2,6,5,1,10,15,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q12888,5,6,2,6,5,1,4,15,0.2666666666666666,0.3083333333333333,0.0729070332377167,-0.0416666666666666,0.8648648648648649,1.0,2000
Q12906,10,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q12906,15,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q12906,20,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q12906,25,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q12906,30,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q12906,5,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q12948,10,6,2,6,6,0,4,15,0.2666666666666666,0.3141,0.0785694945358865,-0.0474333333333333,0.8489865223389578,0.8735632183908046,2000
Q12948,15,6,2,6,6,0,6,15,0.4,0.4536,0.0976765030010193,-0.0535999999999999,0.8818342151675486,0.8430784607696152,2000
Q12948,20,6,2,6,6,0,8,15,0.5333333333333333,0.5763666666666667,0.1043083841711349,-0.0430333333333333,0.9253368804580416,0.7106446776611695,2000
Q12948,25,6,2,6,6,0,9,15,0.6,0.6749333333333334,0.1269897322027704,-0.0749333333333334,0.8889766890557091,0.808095952023988,2000
Q12948,30,6,2,6,6,0,10,15,0.6666666666666666,0.7302666666666666,0.135678623183016,-0.0635999999999999,0.912908526565638,0.7886056971514243,2000
Q12948,5,6,2,6,6,0,3,15,0.2,0.1316999999999999,0.058700270440295,0.0683,1.5186028853454825,0.2628685657171414,2000
Q12955,10,24,20,19,24,0,9,276,0.0326086956521739,0.0314800724637681,0.0044628892344555,0.0011286231884057,1.035851988260344,0.519240379810095,2000
Q12955,15,24,20,19,24,0,17,276,0.0615942028985507,0.0531829710144927,0.005103592135415,0.0084112318840579,1.1581564873795005,0.1074462768615692,2000
Q12955,20,24,20,19,24,0,21,276,0.0760869565217391,0.0754710144927536,0.0052444292037466,0.0006159420289855,1.0081613058089296,0.6021989005497251,2000
Q12955,25,24,20,19,24,0,26,276,0.0942028985507246,0.0957065217391304,0.0042877418990139,-0.0015036231884058,0.9842892296043914,0.7786106946526736,2000
Q12955,30,24,20,19,24,0,30,276,0.108695652173913,0.1093351449275362,0.0043145720723462,-0.0006394927536232,0.99415107782546,0.6981509245377311,2000
Q12955,5,24,20,19,24,0,6,276,0.0217391304347826,0.0186050724637681,0.0034281233436126,0.0031340579710144,1.1684518013631937,0.352823588205897,2000
Q13206,10,3,3,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13206,15,3,3,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13206,20,3,3,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13206,25,3,3,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13206,30,3,3,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13206,5,3,3,1,3,0,1,3,0.3333333333333333,0.2275,0.1552067263274436,0.1058333333333333,1.465201465201465,0.6826586706646677,2000
Q13233,10,4,3,4,1,3,2,6,0.3333333333333333,0.3615833333333333,0.1560990029665191,-0.02825,0.9218713989398476,0.6931534232883558,2000
Q13233,15,4,3,4,1,3,2,6,0.3333333333333333,0.44975,0.0883078766871163,-0.1164166666666666,0.7411524921252548,0.9650174912543728,2000
Q13233,20,4,3,4,1,3,3,6,0.5,0.4846666666666666,0.0481830389978463,0.0153333333333333,1.031636863823934,0.9080459770114944,2000
Q13233,25,4,3,4,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13233,30,4,3,4,1,3,4,6,0.6666666666666666,0.50925,0.0381684762986177,0.1574166666666666,1.3091147111765669,0.0559720139930035,2000
Q13233,5,4,3,4,1,3,0,6,0.0,0.2016666666666666,0.1441714004105813,-0.2016666666666666,0.0,1.0,2000
Q13243,10,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13243,15,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13243,20,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13243,25,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13243,30,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13243,5,3,1,3,3,0,2,3,0.6666666666666666,0.8334999999999999,0.1667082656106513,-0.1668333333333332,0.7998400319936013,1.0,2000
Q13247,10,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13247,15,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13247,20,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13247,25,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13247,30,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13247,5,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13283,10,6,6,2,6,0,2,15,0.1333333333333333,0.1333333333333333,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q13283,15,6,6,2,6,0,4,15,0.2666666666666666,0.2659666666666667,0.044252309671173,0.0006999999999999,1.0026319087604962,0.7746126936531734,2000
Q13283,20,6,6,2,6,0,6,15,0.4,0.3323333333333333,0.0537938678981634,0.0676666666666666,1.2036108324974923,0.3183408295852074,2000
Q13283,25,6,6,2,6,0,7,15,0.4666666666666667,0.4521333333333334,0.042199333231651,0.0145333333333332,1.032143910350929,0.6671664167916042,2000
Q13283,30,6,6,2,6,0,9,15,0.6,0.5626333333333332,0.0330966921133782,0.0373666666666667,1.0664138870786186,0.4397801099450275,2000
Q13283,5,6,6,2,6,0,0,15,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13310,10,5,5,1,2,3,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q13310,15,5,5,1,2,3,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q13310,20,5,5,1,2,3,4,10,0.4,0.2669,0.0943866750246617,0.1331,1.4986886474334955,0.3348325837081459,2000
Q13310,25,5,5,1,2,3,4,10,0.4,0.3001999999999999,0.0816902481837591,0.0998,1.332445036642239,0.3348325837081459,2000
Q13310,30,5,5,1,2,3,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q13310,5,5,5,1,2,3,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q13315,10,6,6,2,5,1,1,15,0.0666666666666666,0.0666666666666666,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13315,15,6,6,2,5,1,1,15,0.0666666666666666,0.0666666666666666,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13315,20,6,6,2,5,1,1,15,0.0666666666666666,0.0666666666666666,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13315,25,6,6,2,5,1,1,15,0.0666666666666666,0.0666666666666666,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13315,30,6,6,2,5,1,2,15,0.1333333333333333,0.1333333333333333,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q13315,5,6,6,2,5,1,0,15,0.0,0.0440999999999999,0.0315545217666495,-0.0440999999999999,0.0,1.0,2000
Q13330,10,4,2,1,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13330,15,4,2,1,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13330,20,4,2,1,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13330,25,4,2,1,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13330,30,4,2,1,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13330,5,4,2,1,1,3,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13416,10,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13416,15,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13416,20,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13416,25,3,3,2,3,0,0,3,0.0,0.1655,0.1667042645602623,-0.1655,0.0,1.0,2000
Q13416,30,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13416,5,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13427,10,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13427,15,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13427,20,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13427,25,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13427,30,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13427,5,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13428,10,9,8,4,9,0,3,36,0.0833333333333333,0.0833333333333333,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13428,15,9,8,4,9,0,3,36,0.0833333333333333,0.0833333333333333,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13428,20,9,8,4,9,0,3,36,0.0833333333333333,0.0833333333333333,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13428,25,9,8,4,9,0,3,36,0.0833333333333333,0.0833333333333333,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13428,30,9,8,4,9,0,3,36,0.0833333333333333,0.0833333333333333,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
Q13428,5,9,8,4,9,0,2,36,0.0555555555555555,0.0555555555555555,2.0821887834527037e-17,0.0,0.9999999999999996,1.0,2000
Q13443,10,5,3,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13443,15,5,3,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13443,20,5,3,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13443,25,5,3,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13443,30,5,3,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13443,5,5,3,2,5,0,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13469,10,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13469,15,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13469,20,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13469,25,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13469,30,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13469,5,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13474,10,4,2,0,4,0,4,6,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q13474,15,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13474,20,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13474,25,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13474,30,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13474,5,4,2,0,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13485,10,5,3,4,4,1,6,10,0.6,0.45995,0.1002797363017891,0.1400499999999999,1.3044896184367865,0.2488755622188905,2000
Q13485,15,5,3,4,4,1,6,10,0.6,0.6118499999999998,0.0323280072077604,-0.0118499999999998,0.9806325079676396,1.0,2000
Q13485,20,5,3,4,4,1,8,10,0.8,0.8016000000000001,0.0699277122639604,-0.0016,0.998003992015968,0.7636181909045477,2000
Q13485,25,5,3,4,4,1,9,10,0.9,0.8765000000000003,0.0645742589385176,0.0234999999999997,1.0268111808328575,0.6466766616691654,2000
Q13485,30,5,3,4,4,1,10,10,1.0,0.9248500000000002,0.0432251281762463,0.0751499999999998,1.0812564199599932,0.2488755622188905,2000
Q13485,5,5,3,4,4,1,3,10,0.3,0.22355,0.0824851465398458,0.0764499999999999,1.3419816595839855,0.2488755622188905,2000
Q13492,10,27,15,19,23,4,41,351,0.1168091168091168,0.0876381766381766,0.0078348408854262,0.0291709401709401,1.3328565391242155,0.0029985007496251,2000
Q13492,15,27,15,19,23,4,48,351,0.1367521367521367,0.1074544159544159,0.0067014543922077,0.0292977207977208,1.272652552596344,0.0024987506246876,2000
Q13492,20,27,15,19,23,4,54,351,0.1538461538461538,0.1303675213675213,0.00924684071574,0.0234786324786324,1.1800957188749754,0.0129935032483758,2000
Q13492,25,27,15,19,23,4,57,351,0.1623931623931624,0.1664985754985755,0.0119145774767785,-0.004105413105413,0.9753426532742424,0.6856571714142928,2000
Q13492,30,27,15,19,23,4,61,351,0.1737891737891738,0.2076951566951567,0.0111073844650623,-0.0339059829059829,0.8367512105458087,1.0,2000
Q13492,5,27,15,19,23,4,22,351,0.0626780626780626,0.0505754985754985,0.0071171582811171,0.0121025641025641,1.239296980621902,0.0694652673663168,2000
Q13495,10,12,8,9,8,4,6,66,0.0909090909090909,0.1014924242424242,0.009592215300426,-0.0105833333333333,0.8957229230424725,1.0,2000
Q13495,15,12,8,9,8,4,8,66,0.1212121212121212,0.1319999999999999,0.0117886059538477,-0.0107878787878787,0.918273645546373,0.9500249875062468,2000
Q13495,20,12,8,9,8,4,9,66,0.1363636363636363,0.1454848484848485,0.0074183009300598,-0.0091212121212121,0.9373047281816288,1.0,2000
Q13495,25,12,8,9,8,4,10,66,0.1515151515151515,0.1515151515151515,0.0,0.0,1.0,1.0,2000
Q13495,30,12,8,9,8,4,10,66,0.1515151515151515,0.1515151515151515,0.0,0.0,1.0,1.0,2000
Q13495,5,12,8,9,8,4,5,66,0.0757575757575757,0.0802424242424242,0.0069182595351635,-0.0044848484848484,0.944108761329305,1.0,2000
Q13506,10,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13506,15,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13506,20,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13506,25,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13506,30,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13506,5,3,2,2,3,0,1,3,0.3333333333333333,0.1675,0.1667062650974602,0.1658333333333333,1.990049751243781,0.5027486256871564,2000
Q13523,10,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13523,15,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13523,20,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13523,25,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13523,30,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13523,5,3,2,0,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13541,10,3,2,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13541,15,3,2,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13541,20,3,2,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13541,25,3,2,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13541,30,3,2,3,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13541,5,3,2,3,3,0,1,3,0.3333333333333333,0.2026666666666667,0.1627729255448306,0.1306666666666666,1.6447368421052628,0.6081959020489756,2000
Q13546,10,6,3,3,3,3,2,15,0.1333333333333333,0.1518333333333333,0.0298584845208572,-0.0184999999999999,0.8781558726673985,1.0,2000
Q13546,15,6,3,3,3,3,4,15,0.2666666666666666,0.2340333333333333,0.033334317144061,0.0326333333333333,1.1394388263780089,0.5107446276861569,2000
Q13546,20,6,3,3,3,3,4,15,0.2666666666666666,0.2477,0.0300859199841162,0.0189666666666666,1.0765711209796798,0.7156421789105447,2000
Q13546,25,6,3,3,3,3,4,15,0.2666666666666666,0.2477,0.0300859199841162,0.0189666666666666,1.0765711209796798,0.7156421789105447,2000
Q13546,30,6,3,3,3,3,4,15,0.2666666666666666,0.2632666666666666,0.0146701831550791,0.0034,1.0129146619397318,0.9490254872563718,2000
Q13546,5,6,3,3,3,3,1,15,0.0666666666666666,0.0819333333333333,0.0280196219866507,-0.0152666666666666,0.8136696501220506,1.0,2000
Q13547,10,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13547,15,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13547,20,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13547,25,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13547,30,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13547,5,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13554,10,5,1,5,5,0,8,10,0.8,0.7325,0.0945950533170526,0.0675,1.0921501706484642,0.6626686656671664,2000
Q13554,15,5,1,5,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13554,20,5,1,5,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13554,25,5,1,5,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13554,30,5,1,5,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13554,5,5,1,5,5,0,5,10,0.5,0.4003,0.057459209709064,0.0996999999999999,1.2490632025980513,0.1669165417291354,2000
Q13557,10,3,3,2,2,1,1,3,0.3333333333333333,0.1683333333333333,0.1667000133390025,0.165,1.9801980198019804,0.5052473763118441,2000
Q13557,15,3,3,2,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13557,20,3,3,2,2,1,2,3,0.6666666666666666,0.5531666666666667,0.1579986237784724,0.1134999999999999,1.2051822838204278,0.6596701649175413,2000
Q13557,25,3,3,2,2,1,2,3,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
Q13557,30,3,3,2,2,1,3,3,1.0,0.8345,0.1667042645602624,0.1654999999999999,1.1983223487118035,0.5037481259370314,2000
Q13557,5,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
Q13576,10,4,2,3,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13576,15,4,2,3,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13576,20,4,2,3,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13576,25,4,2,3,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13576,30,4,2,3,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
Q13576,5,4,2,3,4,0,3,6,0.5,0.4165833333333333,0.0833541328053256,0.0834166666666667,1.200240048009602,0.4997501249375312,2000
Q13586,10,4,3,3,1,3,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13586,15,4,3,3,1,3,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13586,20,4,3,3,1,3,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13586,25,4,3,3,1,3,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13586,30,4,3,3,1,3,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13586,5,4,3,3,1,3,2,6,0.3333333333333333,0.2025833333333333,0.0937220860561018,0.13075,1.6454134101192923,0.2893553223388306,2000
Q13613,10,3,2,2,3,0,0,3,0.0,0.29,0.1121291806053994,-0.29,0.0,1.0,2000
Q13613,15,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13613,20,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13613,25,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13613,30,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
Q13613,5,3,2,2,3,0,0,3,0.0,0.201,0.1631327868733828,-0.201,0.0,1.0,2000
Q13620,10,5,2,3,3,2,8,10,0.8,0.8835500000000002,0.0914799529454155,-0.0835500000000001,0.9054382887216342,0.944527736131934,2000
Q13620,15,5,2,3,3,2,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13620,20,5,2,3,3,2,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13620,25,5,2,3,3,2,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13620,30,5,2,3,3,2,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
Q13620,5,5,2,3,3,2,5,10,0.5,0.5093,0.1025610519870596,-0.0092999999999999,0.9817396426467702,0.6826586706646677,2000
Q13625,10,6,3,1,6,0,3,15,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
Q13625,15,6,3,1,6,0,6,15,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q13625,20,6,3,1,6,0,6,15,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q13625,25,6,3,1,6,0,6,15,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q13625,30,6,3,1,6,0,6,15,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
Q13625,5,6,3,1,6,0,2,15,0.1333333333333333,0.1333333333333333,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
Q13769,10,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13769,15,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13769,20,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13769,25,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13769,30,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
Q13769,5,5,4,1,2,3,1,10,0.1,0.1,1.3881258556351357e-17,0.0,1.0,1.0,2000
Q13885,10,6,4,1,1,5,2,15,0.1333333333333333,0.1656333333333333,0.0333256452698167,-0.0322999999999999,0.8049909438518816,1.0,2000
Q13885,15,6,4,1,1,5,2,15,0.1333333333333333,0.1656333333333333,0.0333256452698167,-0.0322999999999999,0.8049909438518816,1.0,2000
Q13885,20,6,4,1,1,5,3,15,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
