accession,arm,observed,expected_length,expected_st,expected_disorder,n_oglcnac,n_phospho,n_st,length
Q6P9F0,all,0,0.0146198830409356,0.0943396226415094,0.1612903225806451,1,10,106,684
Q6P9G9,all,0,0.0038610038610038,0.0363636363636363,0.0,1,2,55,518
Q6PCB5,all,1,0.1607565011820331,1.2035398230088497,1.2252631578947368,8,17,113,846
Q6PCB5,regional,0,0.0602836879432624,0.4513274336283185,0.4736842105263157,3,17,113,846
Q6PCT2,all,0,0.0374639769452449,0.3170731707317073,0.4491978609625668,2,13,82,694
Q6PF06,all,1,0.0063291139240506,0.0512820512820512,0.125,1,2,39,316
Q6PF15,all,0,0.006861063464837,0.0769230769230769,0.1,1,4,52,583
Q6PI47,all,0,0.0845070422535211,0.5714285714285714,0.3857142857142857,3,12,63,426
Q6PIU2,all,0,0.0122549019607843,0.1111111111111111,0.125,1,5,45,408
Q6PIY7,all,1,0.0371900826446281,0.3214285714285714,0.6666666666666666,2,9,56,484
Q6PJG2,all,1,0.4851674641148325,3.930232558139535,4.435714285714286,13,39,129,1045
Q6PJG2,regional,0,0.261244019138756,2.116279069767442,2.138095238095238,7,39,129,1045
Q6PJT7,all,19,2.5557065217391304,16.076923076923077,16.80808080808081,33,57,117,736
Q6PJT7,regional,13,1.858695652173913,11.692307692307692,12.823232323232324,24,57,117,736
Q6PKC3,all,0,0.0030456852791878,0.0209790209790209,0.036144578313253,1,3,143,985
Q6PKG0,all,5,0.5529197080291971,4.423357664233577,4.859273066169617,6,101,137,1096
Q6PKG0,regional,3,0.2764598540145985,2.2116788321167884,2.3513513513513518,3,101,137,1096
Q6PML9,all,0,0.0035211267605633,0.0259740259740259,0.0714285714285714,1,2,77,568
Q6Q0C0,all,6,0.2149253731343283,1.2307692307692308,2.697478991596639,6,24,117,670
Q6Q0C0,regional,6,0.2149253731343283,1.2307692307692308,2.697478991596639,6,24,117,670
Q6Q759,all,0,0.0107962213225371,0.0786885245901639,0.05,1,24,305,2223
Q6R327,all,1,0.15807962529274,0.996309963099631,0.9866666666666666,3,90,271,1708
Q6SPF0,all,0,0.0297397769516728,0.3404255319148936,0.4285714285714285,1,16,47,538
Q6T4R5,all,0,0.0363416111447607,0.1749271137026239,0.1419354838709677,1,60,343,1651
Q6TGC4,all,0,0.0043227665706051,0.034090909090909,0.0454545454545454,1,3,88,694
Q6UB35,all,0,0.0122699386503067,0.1142857142857142,0.1111111111111111,2,6,105,978
Q6UB98,all,0,0.0286129970902036,0.164804469273743,0.152317880794702,1,59,358,2062
Q6UB99,all,0,0.127675553886594,0.9444444444444444,1.1372512321417432,5,68,360,2663
Q6UN15,all,3,0.6851851851851852,4.195876288659794,3.052197802197802,11,37,97,594
Q6UN15,regional,3,0.6851851851851852,4.195876288659794,3.052197802197802,11,37,97,594
Q6UUV7,all,10,1.0436187399030694,5.428571428571429,5.443406593406593,17,38,119,619
Q6UUV7,regional,9,0.9208400646203554,4.7899159663865545,5.086263736263736,15,38,119,619
Q6UUV9,all,0,0.029968454258675,0.1450381679389313,0.0769230769230769,1,19,131,634
Q6UVJ0,all,2,0.1582952815829528,1.1685393258426966,1.6507936507936507,8,13,89,657
Q6UVJ0,regional,2,0.0989345509893455,0.7303370786516854,1.4285714285714286,5,13,89,657
Q6UWL2,all,0,0.0040160642570281,0.025,0.0576923076923076,1,3,120,747
Q6UWM9,all,0,0.0075901328273244,0.0714285714285714,0.0,2,2,56,527
Q6UWW8,all,0,0.0052539404553415,0.0416666666666666,0.0,1,3,72,571
Q6UWY0,all,0,0.001865671641791,0.0136986301369863,0.0,1,1,73,536
Q6UXB8,all,0,0.0129589632829373,0.081081081081081,0.05,2,3,74,463
Q6UXH9,all,0,0.0027777777777777,0.0219780219780219,0.0,1,2,91,720
Q6UXY1,all,1,0.0378071833648393,0.2298850574712643,0.2857142857142857,1,20,87,529
Q6VMQ6,all,4,1.1244094488188976,5.712,6.002805049088359,34,42,250,1270
Q6VMQ6,regional,3,0.7275590551181103,3.696,3.869682094436653,22,42,250,1270
Q6W2J9,all,5,0.4239316239316239,2.7153284671532845,3.2547855370436016,12,62,274,1755
Q6W2J9,regional,4,0.2119658119658119,1.3576642335766422,1.7419354838709675,6,62,274,1755
Q6WCQ1,all,1,0.2029268292682927,1.3866666666666667,1.4844444444444445,4,52,150,1025
Q6WRI0,all,0,0.0095310712924132,0.05,0.0757575757575757,1,25,500,2623
Q6WRX3,all,0,0.0118577075098814,0.088235294117647,0.0869565217391304,1,9,102,759
Q6X4W1,all,0,0.0132075471698113,0.1,0.0909090909090909,1,7,70,530
Q6XZF7,all,1,0.0285351934051997,0.2036199095022624,0.2051282051282051,1,45,221,1577
Q6Y288,all,0,0.0040160642570281,0.0298507462686567,0.0188679245283018,1,2,67,498
Q6Y7W6,all,4,0.2956120092378753,2.5945945945945947,2.489780154486037,8,48,148,1299
Q6YHK3,all,0,0.0138408304498269,0.0816326530612244,0.1017156862745098,2,10,245,1445
Q6YHU6,all,0,0.0092165898617511,0.0618556701030927,0.048076923076923,1,18,291,1953
Q6ZMW3,all,0,0.0076608784473953,0.0619834710743801,0.0857142857142857,1,15,242,1958
Q6ZMZ3,all,0,0.003076923076923,0.0344827586206896,0.0,1,3,87,975
Q6ZN18,all,0,0.0386847195357833,0.202020202020202,0.0526315789473684,1,20,99,517
Q6ZN30,all,1,0.0709736123748862,0.4148936170212766,0.4573197700132684,6,13,188,1099
Q6ZN30,regional,0,0.0354868061874431,0.2074468085106383,0.2136222910216718,3,13,188,1099
Q6ZNB6,all,0,0.0395170142700329,0.3673469387755102,0.5454545454545454,2,18,98,911
Q6ZNC4,all,0,0.0631067961165048,0.2921348314606741,0.2105263157894736,2,13,89,412
Q6ZNJ1,all,0,0.0283224400871459,0.2191011235955056,0.2184200946487076,2,39,356,2754
Q6ZQQ6,all,0,0.0083536373129133,0.0761904761904762,0.0769230769230769,1,24,315,2873
Q6ZRI6,all,1,0.2941738299904489,2.026315789473684,2.154888507718697,11,28,152,1047
Q6ZRI6,regional,0,0.0802292263610315,0.5526315789473685,0.5660377358490566,3,28,152,1047
Q6ZRP7,all,1,0.0257879656160458,0.225,0.2625,3,6,80,698
Q6ZRS2,all,6,0.526625386996904,3.15,3.022819517633818,27,63,540,3230
Q6ZRS2,regional,1,0.2340557275541795,1.4,1.4962574022067252,12,63,540,3230
Q6ZS02,all,0,0.0181818181818181,0.125,0.0769230769230769,2,2,32,220
Q6ZS30,all,0,0.0118782479584261,0.0864864864864864,0.0430622009569378,1,32,370,2694
Q6ZSR9,all,0,0.1971830985915492,1.0294117647058822,1.1027450980392155,5,14,68,355
Q6ZSR9,regional,0,0.1183098591549295,0.6176470588235294,0.5294117647058824,3,14,68,355
Q6ZSY5,all,1,0.0100125156445556,0.086021505376344,0.1388888888888889,1,8,93,799
Q6ZSZ6,all,1,0.0352831940575673,0.1800947867298578,0.2409156976744186,2,19,211,1077
Q6ZU64,all,0,0.0051948051948051,0.037174721189591,0.0147058823529411,1,10,269,1925
Q6ZU65,all,4,0.4008908685968819,2.134387351778656,2.402668253732084,15,36,253,1347
Q6ZU65,regional,0,0.1870824053452116,0.9960474308300395,1.1898527004909984,7,36,253,1347
Q6ZUM4,all,0,0.0224971878515185,0.1694915254237288,0.1428571428571428,1,20,118,889
Q6ZUU3,all,0,0.0228571428571428,0.1818181818181818,0.0,2,2,22,175
Q6ZVL6,all,0,0.0183883180097349,0.0892388451443569,0.0919540229885057,1,34,381,1849
Q6ZVM7,all,0,0.029585798816568,0.2054794520547945,0.3636363636363636,1,15,73,507
Q6ZXV5,all,0,0.0087431693989071,0.0761904761904762,0.1052631578947368,2,4,105,915
Q702N8,all,0,0.032555615843733,0.2230483271375464,0.2314326298701298,2,30,269,1843
Q70CQ2,all,0,0.0428652002256063,0.3021868787276341,0.3859649122807017,2,76,503,3546
Q70CQ4,all,1,0.0695266272189349,0.3333333333333333,0.5238095238095238,2,47,282,1352
Q70E73,all,1,0.304,1.735159817351598,1.9381414701803048,5,76,219,1250
Q70EL1,all,0,0.0451306413301662,0.2275449101796407,0.208955223880597,2,38,334,1684
Q70EL4,all,1,0.0222617987533392,0.1479289940828402,0.1333333333333333,1,25,169,1123
Q70J99,all,0,0.0073394495412844,0.0597014925373134,0.0,1,8,134,1090
Q70UQ0,all,0,0.0257142857142857,0.1451612903225806,0.2,1,9,62,350
Q711Q0,all,0,0.0222996515679442,0.1311475409836065,0.173076923076923,1,32,244,1435
Q712K3,all,0,0.0126050420168067,0.0967741935483871,0.125,1,3,31,238
Q71F23,all,1,0.1291866028708134,0.7605633802816901,0.9777777777777776,2,27,71,418
Q71F56,all,0,0.0203619909502262,0.1296829971181556,0.0333333333333333,1,45,347,2210
Q71RC2,all,0,0.0607734806629834,0.352,0.6829268292682927,1,44,125,724
Q71RG4,all,1,0.02803738317757,0.1956521739130435,0.6666666666666666,3,3,46,321
Q71RG4,regional,1,0.02803738317757,0.1956521739130435,0.6666666666666666,3,3,46,321
Q75N03,all,1,0.0427698574338085,0.4565217391304347,0.4838709677419355,3,7,46,491
Q765P7,all,0,0.0575635876840696,0.2756410256410256,0.3333333333333333,1,43,156,747
Q76FK4,all,0,0.0497000856898029,0.2914572864321608,0.1714285714285714,1,58,199,1167
Q76I76,all,1,0.0274068868587491,0.157258064516129,0.2957746478873239,1,39,248,1423
Q76L83,all,0,0.1881533101045296,0.9246575342465754,0.98303647158609,5,54,292,1435
Q7KZ85,all,6,0.1541135573580533,1.52,2.608058608058608,7,38,175,1726
Q7KZ85,regional,3,0.0880648899188876,0.8685714285714285,1.5892857142857144,4,38,175,1726
Q7KZF4,all,0,0.0901098901098901,0.845360824742268,0.8472906403940886,2,41,97,910
Q7KZI7,all,1,0.08248730964467,0.4924242424242424,0.546875,1,65,132,788
Q7L014,all,0,0.05819592628516,0.4918032786885246,0.3443223443223443,2,30,122,1031
Q7L0Y3,all,0,0.064516129032258,0.52,0.8,2,13,50,403
Q7L1W4,all,0,0.0174825174825174,0.1415094339622641,0.2857142857142857,1,15,106,858
Q7L2E3,all,1,0.0402010050251256,0.3356643356643357,0.2686567164179104,2,24,143,1194
Q7L2H7,all,3,0.1042780748663101,0.8863636363636364,1.736842105263158,3,13,44,374
Q7L3V2,all,0,0.0082417582417582,0.0625,0.0,3,1,48,364
Q7L590,all,0,0.0411428571428571,0.2903225806451613,0.3571428571428571,1,36,124,875
Q7L591,all,1,0.0282258064516129,0.21875,0.4705882352941176,1,14,64,496
Q7L592,all,0,0.0068027210884353,0.0612244897959183,0.0,3,1,49,441
Q7L592,regional,0,0.0068027210884353,0.0612244897959183,0.0,3,1,49,441
Q7L7X3,all,0,0.0519480519480519,0.4297520661157025,0.4011857707509881,2,26,121,1001
Q7L8C5,all,0,0.0211267605633802,0.1578947368421052,0.1851851851851851,1,9,57,426
Q7L8S5,all,0,0.0208333333333333,0.2,0.0,1,6,30,288
Q7LBC6,all,3,1.1073253833049403,6.770833333333333,6.821018339090628,26,75,288,1761
Q7LBC6,regional,2,0.8091993185689949,4.947916666666667,4.773906816075491,19,75,288,1761
Q7RTP6,all,2,0.2057942057942058,1.4927536231884058,1.8507462686567164,4,103,276,2002
Q7Z2K8,all,1,0.1091269841269841,0.6043956043956044,0.6486486486486487,2,55,182,1008
Q7Z2W4,all,2,0.2572062084257206,1.5364238410596027,2.5255102040816326,4,58,151,902
Q7Z2W4,regional,1,0.1929046563192904,1.152317880794702,1.933673469387755,3,58,151,902
Q7Z2Y5,all,1,0.0322376738305941,0.2628865979381443,0.1978947368421052,3,17,194,1582
Q7Z2Y8,all,0,0.0024772914946325,0.0185185185185185,0.0240963855421686,3,2,324,2422
Q7Z2Z2,all,0,0.0080357142857142,0.0703125,0.125,1,9,128,1120
Q7Z309,all,2,0.2672064777327935,1.0819672131147542,1.2857142857142858,2,33,61,247
Q7Z333,all,0,0.0190511766903249,0.1278195488721804,0.0697674418604651,1,51,399,2677
Q7Z3B3,all,0,0.0552036199095022,0.2811059907834101,0.4936708860759494,1,61,217,1105
Q7Z3B4,all,0,0.1380670611439842,0.875,0.631578947368421,7,10,80,507
Q7Z3B4,regional,0,0.1183431952662721,0.75,0.631578947368421,6,10,80,507
Q7Z3G6,all,0,0.0308056872037914,0.203125,0.2272727272727272,1,26,128,844
Q7Z3I7,all,1,0.0132325141776937,0.0693069306930693,0.0909090909090909,1,7,101,529
Q7Z3J3,all,0,0.1052332195676905,0.7088122605363985,0.7515151515151515,5,37,261,1758
Q7Z3K3,all,11,1.4553191489361703,8.921739130434782,11.694871794871796,38,54,230,1410
Q7Z3K3,regional,6,0.9191489361702128,5.6347826086956525,8.216666666666667,24,54,230,1410
Q7Z3T8,all,1,0.1169590643274853,0.6870229007633588,0.6666666666666666,4,45,262,1539
Q7Z406,all,2,0.0451127819548872,0.5294117647058824,1.0825471698113207,2,45,170,1995
Q7Z417,all,8,1.1985611510791367,6.2164179104477615,7.413461538461538,17,49,134,695
Q7Z417,regional,8,0.9870503597122302,5.119402985074627,6.628205128205129,14,49,134,695
Q7Z422,all,1,0.1118421052631579,0.7727272727272727,0.8235294117647058,1,17,22,152
Q7Z434,all,5,0.8,4.0,5.041666666666667,12,36,108,540
Q7Z434,regional,2,0.2,1.0,1.3125,3,36,108,540
Q7Z460,all,3,0.2210663198959687,1.209964412811388,2.107692307692308,4,85,281,1538
Q7Z478,all,1,0.0146092037983929,0.1226993865030674,0.0666666666666666,1,20,163,1369
Q7Z4H8,all,1,0.0414201183431952,0.4468085106382978,0.4545454545454545,3,7,47,507
Q7Z4I7,all,1,0.0117302052785923,0.1739130434782608,0.3333333333333333,1,4,23,341
Q7Z569,all,0,0.0287162162162162,0.2151898734177215,0.125,1,17,79,592
Q7Z589,all,19,3.0068078668683813,12.34472049689441,11.920262080233384,75,53,322,1322
Q7Z589,regional,18,2.485627836611195,10.20496894409938,9.982585550376085,62,53,322,1322
Q7Z5J4,all,4,0.7722980062959076,4.658227848101266,4.6857945707260775,16,92,316,1906
Q7Z5J4,regional,3,0.5792235047219307,3.4936708860759493,3.455667620051182,12,92,316,1906
Q7Z5L9,all,8,0.9540034071550256,6.666666666666667,8.21,16,35,84,587
Q7Z5L9,regional,2,0.5366269165247018,3.75,4.15,9,35,84,587
Q7Z5N4,all,0,0.0117487573429733,0.0698924731182795,0.0384615384615384,2,13,372,2213
Q7Z6B7,all,5,0.1824884792626728,1.2774193548387096,2.03125,6,33,155,1085
Q7Z6B7,regional,5,0.152073732718894,1.064516129032258,2.03125,5,33,155,1085
Q7Z6E9,all,1,0.40625,2.1538461538461537,2.2055290273938173,7,104,338,1792
Q7Z6G8,all,0,0.0120192307692307,0.0738916256157635,0.0952380952380952,1,15,203,1248
Q7Z6J0,all,3,0.4054054054054054,2.4657534246575343,2.4705882352941178,10,36,146,888
Q7Z6J0,regional,2,0.2027027027027027,1.2328767123287672,1.9705882352941175,5,36,146,888
Q7Z6Z7,all,6,0.3127572016460905,1.8387096774193548,1.7077097505668934,8,171,744,4374
Q7Z6Z7,regional,3,0.1172839506172839,0.6895161290322581,0.3857142857142857,3,171,744,4374
Q7Z739,all,2,0.282051282051282,1.9411764705882355,1.4351851851851851,15,11,85,585
Q7Z739,regional,1,0.2068376068376068,1.423529411764706,1.0674603174603174,11,11,85,585
Q7Z7B0,all,0,0.0197856553998351,0.1340782122905028,0.1066666666666666,1,24,179,1213
Q7Z7C7,all,0,0.006060606060606,0.04,0.0,1,2,50,330
Q7Z7K6,all,2,0.0872727272727272,0.5333333333333333,1.0434782608695652,2,12,45,275
Q86SE8,all,0,0.0093457943925233,0.0714285714285714,0.3333333333333333,1,2,28,214
Q86SF2,all,0,0.015220700152207,0.1639344262295081,0.16,2,5,61,657
Q86SQ0,all,0,0.2130885873902633,1.1814159292035398,1.5714285714285714,3,89,226,1253
Q86SU0,all,0,0.0402930402930402,0.275,0.0,2,11,80,546
Q86T24,all,1,0.0714285714285714,0.3902439024390244,0.5181159420289855,3,16,123,672
Q86T82,all,0,0.059244126659857,0.3411764705882353,0.4827586206896552,2,29,170,979
Q86TC9,all,1,0.4848484848484848,2.7586206896551726,3.454502257068187,16,40,232,1320
Q86TC9,regional,0,0.3333333333333333,1.896551724137931,2.309574720836303,11,40,232,1320
Q86TL0,all,0,0.0084388185654008,0.0655737704918032,0.0769230769230769,1,4,61,474
Q86U37,all,0,0.0239520958083832,0.125,0.0,2,2,32,167
Q86U42,all,0,0.1568627450980392,1.6,0.5555555555555556,6,8,30,306
Q86U42,regional,0,0.130718954248366,1.3333333333333333,0.5555555555555556,5,8,30,306
Q86U44,all,0,0.0327586206896551,0.2345679012345679,0.3888888888888889,1,19,81,580
Q86U70,all,4,0.194647201946472,1.2121212121212122,2.1818181818181817,4,20,66,411
Q86U70,regional,4,0.194647201946472,1.2121212121212122,2.1818181818181817,4,20,66,411
Q86U86,all,1,0.1154529307282415,1.0833333333333333,0.7674418604651163,3,65,180,1689
Q86U90,all,1,0.043010752688172,0.3636363636363636,0.6666666666666666,2,6,33,279
Q86UB9,all,0,0.0109170305676855,0.0862068965517241,0.0769230769230769,1,5,58,458
Q86UE4,all,5,0.5240549828178694,2.824074074074074,2.770066889632107,5,61,108,582
Q86UE4,regional,4,0.4192439862542955,2.259259259259259,2.1739130434782608,4,61,108,582
Q86UK0,all,0,0.0077071290944123,0.050632911392405,0.0620155038759689,1,20,395,2595
Q86UP2,all,1,0.1031687546057479,0.8641975308641975,1.093109173931092,4,35,162,1357
Q86UP3,all,0,0.0126156433978132,0.077720207253886,0.0969696969696969,1,45,579,3567
Q86UR5,all,2,0.0957446808510638,0.5311475409836065,0.4962406015037593,3,54,305,1692
Q86UU0,all,4,0.2348232154769846,1.7512437810945274,1.7716346153846154,8,44,201,1499
Q86UU0,regional,3,0.0880587058038692,0.6567164179104478,0.6923076923076923,3,44,201,1499
Q86UY8,all,0,0.0018248175182481,0.0172413793103448,0.0,1,1,58,548
Q86V15,all,1,0.2126208072768618,1.3501805054151623,1.2438235294117648,11,34,277,1759
Q86V15,regional,1,0.1159749857873791,0.7364620938628159,0.705,6,34,277,1759
Q86V40,all,1,0.0415841584158415,0.3043478260869565,1.0588235294117647,3,7,69,505
Q86V40,regional,1,0.0415841584158415,0.3043478260869565,1.0588235294117647,3,7,69,505
Q86V42,all,0,0.0109890109890109,0.0631578947368421,0.0357142857142857,1,6,95,546
Q86V48,all,0,0.1561338289962825,0.8442211055276382,0.948663101604278,2,84,199,1076
Q86VD1,all,1,0.0071138211382113,0.0551181102362204,0.0512820512820512,1,7,127,984
Q86VF7,all,1,0.0277456647398843,0.2341463414634146,0.2967032967032967,3,16,205,1730
Q86VI3,all,0,0.0232985898221949,0.2814814814814815,0.3038563829787234,2,19,135,1631
Q86VP3,all,0,0.03037120359955,0.1824324324324324,0.2708333333333333,1,27,148,889
Q86VP6,all,0,0.0268292682926829,0.1864406779661017,0.1489361702127659,1,33,177,1230
Q86VV8,all,0,0.0076370170709793,0.0526315789473684,0.0434782608695652,1,17,323,2226
Q86VY4,all,0,0.0359712230215827,0.3409090909090909,0.1875,3,5,44,417
Q86VY4,regional,0,0.0359712230215827,0.3409090909090909,0.1875,3,5,44,417
Q86W42,all,0,0.0293255131964809,0.2040816326530612,0.2068965517241379,2,5,49,341
Q86W92,all,1,0.1068249258160237,0.7552447552447552,0.8501602564102564,2,54,143,1011
Q86WC4,all,0,0.0149700598802395,0.0925925925925925,0.0,1,5,54,334
Q86WI3,all,0,0.0048231511254019,0.0368852459016393,0.0263157894736842,1,9,244,1866
Q86WV6,all,1,0.0395778364116095,0.3191489361702128,0.25,1,15,47,379
Q86X10,all,1,0.0589022757697456,0.3893805309734513,0.3509493670886076,2,44,226,1494
Q86X51,all,0,0.0437375745526839,0.2018348623853211,0.1621621621621621,1,22,109,503
Q86X55,all,0,0.006578947368421,0.04,0.0,1,4,100,608
Q86XN7,all,0,0.0741525423728813,0.2941176470588235,0.4102564102564102,10,7,238,944
Q86XN7,regional,0,0.0222457627118644,0.088235294117647,0.1666666666666666,3,7,238,944
Q86XP3,all,3,0.4157782515991471,3.25,3.684575788215828,13,30,120,938
Q86XP3,regional,0,0.2238805970149253,1.75,1.613751263902932,7,30,120,938
Q86XR8,all,0,0.068,0.4594594594594595,0.5,2,17,74,500
Q86XS5,all,0,0.0051546391752577,0.037037037037037,0.0,2,1,54,388
Q86XX4,all,0,0.0079840319361277,0.0547008547008547,0.0685714285714285,2,16,585,4008
Q86XZ4,all,1,0.0660550458715596,0.3428571428571428,0.4,1,36,105,545
Q86Y33,all,0,0.0096339113680154,0.0549450549450549,0.0,1,5,91,519
Q86Y37,all,0,0.021680216802168,0.1702127659574468,0.0,4,2,47,369
Q86Y37,regional,0,0.021680216802168,0.1702127659574468,0.0,4,2,47,369
Q86YC2,all,0,0.0286677908937605,0.1619047619047619,0.081967213114754,1,34,210,1186
Q86YF9,all,0,0.0034602076124567,0.0265486725663716,0.0,1,3,113,867
Q86YN6,all,0,0.0273704789833822,0.1739130434782608,0.2702702702702703,2,14,161,1023
Q86YP4,all,11,2.09478672985782,11.43103448275862,11.872340425531917,34,39,116,633
Q86YP4,regional,8,1.7867298578199051,9.75,10.01985815602837,29,39,116,633
Q86YS7,all,0,0.047,0.3219178082191781,0.782608695652174,1,47,146,1000
Q86Z02,all,1,0.1041322314049586,0.5101214574898786,0.4793495310349243,7,18,247,1210
Q8IU81,all,1,0.0821917808219178,0.8275862068965517,1.5,3,16,58,584
Q8IU85,all,0,0.0285714285714285,0.1929824561403508,0.1538461538461538,1,11,57,385
Q8IUD2,all,0,0.1111111111111111,0.8266666666666667,0.7213114754098361,4,31,150,1116
Q8IUD6,all,0,0.0185185185185185,0.123076923076923,0.1818181818181818,2,4,65,432
Q8IUF8,all,0,0.0064516129032258,0.0491803278688524,0.0333333333333333,1,3,61,465
Q8IUG5,all,0,0.0179197506817296,0.1292134831460674,0.1690140845070422,1,46,356,2567
Q8IV36,all,1,0.0291878172588832,0.2053571428571428,0.125,1,23,112,788
Q8IV42,all,0,0.0057471264367816,0.054054054054054,0.0,1,2,37,348
Q8IV63,all,2,0.1139240506329113,0.6506024096385542,1.061764705882353,2,27,83,474
Q8IVD9,all,1,0.0138504155124653,0.1612903225806451,0.1111111111111111,1,5,31,361
Q8IVE3,all,1,0.0455458807769591,0.265625,0.2875816993464052,2,34,256,1493
Q8IVF2,all,6,0.6985332182916307,5.284595300261096,5.2198800986115685,23,176,766,5795
Q8IVF2,regional,2,0.1214840379637618,0.9190600522193212,0.9791897054388258,4,176,766,5795
Q8IVF4,all,0,0.0053679266383359,0.0511727078891258,0.0376712328767123,1,24,469,4471
Q8IVF7,all,0,0.0252918287937743,0.2549019607843137,0.2829457364341085,2,13,102,1028
Q8IVH2,all,1,0.1235294117647058,0.8,0.8095238095238095,4,21,105,680
Q8IVH2,regional,1,0.0926470588235294,0.6,0.6666666666666666,3,21,105,680
Q8IVL0,all,3,0.1488469601677149,0.6442831215970962,0.8698190616452767,5,71,551,2385
Q8IVL0,regional,2,0.0893081761006289,0.3865698729582577,0.5567010309278351,3,71,551,2385
Q8IVL1,all,2,0.1085209003215434,0.4927007299270073,0.6338028169014085,3,90,548,2488
Q8IVL1,regional,2,0.1085209003215434,0.4927007299270073,0.6338028169014085,3,90,548,2488
Q8IVM0,all,0,0.088235294117647,0.9642857142857144,0.7058823529411765,3,9,28,306
Q8IVT2,all,3,0.2164948453608247,1.5638297872340423,2.071428571428572,3,49,94,679
